method,case_id,category,generated_zig_path,expected_compile_status,actual_compile_status,expected_run_status,actual_run_status,zig_command,exit_code,stdout_excerpt,stderr_excerpt,elapsed_s,timeout,local_zig_version,optimize_mode,expected_classification,actual_classification,hn_marker,article_marker,skip_reason,failure_reason,local_only_observation
zig_version_probe,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found,,True
zig_env_probe,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found,,True
stdlib_source_probe,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found,,True
compile_only_release_safe,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found,,True
run_debug_safe_case,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found,,True
run_release_safe_case,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found,,True
fixed_writer_context_observer,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
fixed_reader_context_observer,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
writer_buffer_size_observer,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
zstd_api_context_observer,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
article_snippet_compile_observer,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,zig_not_found,,True
no_network_guard,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
no_external_payload_guard,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
hnsentiment_context_marker,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
deliver_no_external_truth_marker,c31_documentation_vs_contract_context_marker,hn_context,generated_cases/c31_documentation_vs_contract_context_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,hn_context,documentation_vs_contract,io_interface_context,context_marker_no_compile,,True
zig_version_probe,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
zig_env_probe,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
stdlib_source_probe,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
compile_only_release_safe,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_debug_safe_case,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_release_safe_case,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
fixed_writer_context_observer,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
fixed_reader_context_observer,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
writer_buffer_size_observer,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zstd_api_context_observer,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
article_snippet_compile_observer,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
no_network_guard,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
no_external_payload_guard,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
hnsentiment_context_marker,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
deliver_no_external_truth_marker,c32_no_network_tls_marker,guard,generated_cases/c32_no_network_tls_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zig_version_probe,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
zig_env_probe,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
stdlib_source_probe,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
compile_only_release_safe,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_debug_safe_case,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_release_safe_case,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
fixed_writer_context_observer,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
fixed_reader_context_observer,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
writer_buffer_size_observer,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zstd_api_context_observer,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
article_snippet_compile_observer,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
no_network_guard,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
no_external_payload_guard,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
hnsentiment_context_marker,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
deliver_no_external_truth_marker,c33_no_external_zstd_payload_marker,guard,generated_cases/c33_no_external_zstd_payload_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zig_version_probe,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
zig_env_probe,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
stdlib_source_probe,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
compile_only_release_safe,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_debug_safe_case,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_release_safe_case,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
fixed_writer_context_observer,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
fixed_reader_context_observer,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
writer_buffer_size_observer,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zstd_api_context_observer,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
article_snippet_compile_observer,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
no_network_guard,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
no_external_payload_guard,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
hnsentiment_context_marker,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
deliver_no_external_truth_marker,c34_no_fuzzing_marker,guard,generated_cases/c34_no_fuzzing_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zig_version_probe,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
zig_env_probe,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
stdlib_source_probe,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
compile_only_release_safe,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_debug_safe_case,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
run_release_safe_case,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
fixed_writer_context_observer,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
fixed_reader_context_observer,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
writer_buffer_size_observer,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zstd_api_context_observer,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
article_snippet_compile_observer,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,zig_not_found,,True
no_network_guard,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
no_external_payload_guard,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
hnsentiment_context_marker,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
deliver_no_external_truth_marker,c35_no_package_manager_marker,guard,generated_cases/c35_no_package_manager_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,lab_scope,lab_scope,context_marker_no_compile,,True
zig_version_probe,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,probe,n/a,skip,,,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found,,True
zig_env_probe,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,probe,n/a,skip,,,zig env failed rc=-2,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found,,True
stdlib_source_probe,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,probe,n/a,skip,,,stdlib_source_probe requires local zig std_dir,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found_no_stdlib_scan,,True
compile_only_debug,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found,,True
compile_only_release_safe,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found,,True
run_debug_safe_case,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',Debug,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found,,True
run_release_safe_case,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',ReleaseSafe,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found,,True
fixed_writer_context_observer,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
fixed_reader_context_observer,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
writer_buffer_size_observer,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
zstd_api_context_observer,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
article_snippet_compile_observer,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,skip,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,zig_not_found,,True
no_network_guard,c36_no_global_safety_claim_marker,guard,generated_cases/c36_no_global_safety_claim_marker.zig,n/a,context_only,n/a,skip,,,,,0.0,False,zig not found / rc=-2 err=[Errno 2] No such file or directory: 'zig',,n/a,guard,hnsafety_word_context,lab_scope,context_marker_no_compile,,True
